Nome: RIO GRANDE
Codigo Estacao: A802
Latitude: -32.07888888
Longitude: -52.16777777
Altitude: 4.92
Situacao: Operante
Data Inicial: 2006-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2010-05-26;.2;1021.373913;19.6;15.547826;11.9;87.73913;71;6.9;.830435;
2010-05-27;3.2;1027.1375;20.7;18.491667;14.2;83.041667;69;13;3.7125;
2010-05-28;0;1024.079167;20.7;18.779167;17.4;71.541667;55;14;5.25;
2010-05-29;.2;1015.0625;19.3;18.35;17.8;88.708333;78;10.1;2.645833;
2010-05-30;1.8;1007.470833;20.2;17.258333;16.4;88.583333;69;18.9;3.8875;
2010-05-31;2.8;1021.458333;17.1;13.1125;10.6;75.25;44;18;5.658333;
2010-06-01;0;1027.15;17.2;12.991667;8.8;79.666667;60;9.6;1.820833;
2010-06-02;0;1025.266667;19.9;15.608333;9.7;75.041667;51;7.7;1.475;
2010-06-03;0;1023.516667;20;16.9625;14.4;82;72;12.5;3.633333;
2010-06-04;0;1018.325;19.1;16.820833;15.8;87.5;75;8.2;2.6375;
2010-06-05;.2;1017.326087;18.1;14.03913;11;79.652174;47;11.5;3.708696;
2010-06-06;0;1017.269565;21.3;14.269565;9.3;71.565217;40;8.8;1.4;
2010-06-07;0;1020.0875;19.7;13.891667;9.8;73.333333;46;10.5;2.379167;
2010-06-08;0;1026;15.7;11.191667;7.3;75.791667;51;8.6;2.245833;
2010-06-09;0;1027.779167;15.5;10.029167;6.2;73.166667;47;9.4;2.429167;
2010-06-10;5.6;1026.895833;14.6;11.479167;6.9;87.458333;73;12.9;3.1625;
2010-06-11;10.2;1029.241667;18.6;15.3375;12.1;72.458333;59;15.5;5.866667;
2010-06-12;0;1026.816667;17.8;16.104167;14.7;71.875;63;14.2;5.4;
2010-06-13;1;1021.033333;16.1;15.433333;15.1;79.541667;72;9.7;3.708333;
2010-06-14;0;1015.129167;17.7;15.970833;14.6;83.958333;67;10.4;3.975;
2010-06-15;0;1013.1375;22.9;17.3;15.2;80.291667;60;11.6;1.9375;
2010-06-16;8.4;1013.741667;16.8;16.279167;15.6;92;88;9.6;3.0625;
2010-06-17;31;1014.029167;18.3;15.591667;14.4;85.625;71;9.5;2.391667;
2010-06-18;0;1011.886957;20.2;16.578261;12.9;86.478261;74;9.1;2.904348;
2010-06-19;0;1004.354167;18.3;16.533333;16.1;89.041667;77;12.2;2.591667;
2010-06-20;.6;1011.975;16.5;11.2375;8.2;71.666667;40;14.3;1.55;
2010-06-21;0;1015.472727;12.3;9.386364;7.9;69.272727;41;11.6;3.745455;
2010-06-22;null;1019.8;16;8.527273;2.7;72.863636;41;5.8;.331818;
2010-06-23;null;1016.472727;17.8;12.986364;7.4;69.090909;45;11.4;2.868182;
2010-06-24;.8;1010.786957;19;16.143478;13;83.73913;73;13.4;3.473913;
2010-06-25;20.8;1022.208333;16;13.508333;12.1;78.416667;57;7.4;2.445833;
2010-06-26;0;1021.558333;17.1;15.341667;12.1;79.083333;66;12.9;5.1375;
2010-06-27;7.8;1013.458333;25.1;18.595833;14.7;84.75;57;10.3;2.7875;
2010-06-28;.2;1021.658333;17.4;13.104167;11.2;82.875;66;11.6;3.225;
2010-06-29;.4;1021.6;15.7;10.75;5.4;89.333333;67;6.6;.608333;
2010-06-30;0;1020.03913;16.9;14.243478;8.6;90.130435;82;5.9;.465217;
2010-07-01;.2;1018.95;15.9;14.641667;13.5;94.791667;90;8;2.6125;
2010-07-02;.2;1017.770833;22.9;16.558333;13.5;89.416667;66;10.5;2.2375;
2010-07-03;.2;1018.3375;22.8;16.6625;13.2;90.375;66;4.5;.5625;
2010-07-04;.4;1017.7125;21.3;16.979167;12.6;84.916667;68;7.2;2.229167;
2010-07-05;.2;1014.0625;22.9;17.775;14.3;82.541667;62;10.1;3.466667;
2010-07-06;0;1012.2875;24.8;19.5125;13.9;75.25;54;8.1;1.8625;
2010-07-07;0;1008.720833;26.4;20.220833;18.2;71.958333;47;12.5;2.625;
2010-07-08;0;1017.720833;15.9;12.016667;8.5;73.291667;38;11.6;1.791667;
2010-07-09;0;1019.6125;16.7;12.85;8.6;83.166667;71;6;.141667;
2010-07-10;.4;1022.883333;16.7;11.4125;5.8;86.875;65;4.5;.0375;
2010-07-11;.2;1012.445833;20.6;16.5875;9.7;84.916667;70;11.8;3.454167;
2010-07-12;16.4;1007.2375;19.3;13.341667;13.5;82.75;69;12.4;4.504167;
2010-07-13;0;1014.495833;12.2;7.029167;2.9;63.625;38;12.8;2.220833;
2010-07-14;0;1019.541667;11.9;7.3;3.5;70.541667;50;10.3;2.325;
2010-07-15;0;1028.078261;11.2;7.169565;3.7;76.956522;58;9.7;1.817391;
2010-07-16;0;1035.420833;11.8;6.370833;2;77.875;49;8.4;2.683333;
2010-07-17;0;1034.652174;13.9;11.156522;4.8;85.347826;77;8.9;3.265217;
2010-07-18;20;1026.291667;14.3;13.5;11.9;93.916667;87;12.6;5.566667;
2010-07-19;63.2;1014.891667;16.2;13.154167;13.7;90;78;18;5.916667;
2010-07-20;21.6;1016.1625;16.5;11.1;8.3;68.666667;42;15.3;3.991667;
2010-07-21;3.2;1013.3875;13.4;11.295833;7.7;94.041667;85;10.4;2.158333;
2010-07-22;47.4;1017.295833;13.2;10.0625;7.6;84.625;61;10.4;3.029167;
2010-07-23;.2;1024.5;13.1;8.708696;5.2;77.086957;44;10.4;1.973913;
2010-07-24;0;1023.995652;15.3;11.382609;5.7;81.565217;64;13;3.434783;
2010-07-25;25.6;1013.275;15.4;14.0375;12.2;91;79;13.9;2.891667;
2010-07-26;11.2;1019.873913;16.5;11.913043;9.2;69.391304;40;12.4;2.947826;
2010-07-27;0;1023.270833;19.3;12.083333;7.1;62.791667;29;8.1;1.520833;
2010-07-28;1.8;1018.833333;17.1;13.325;10.8;84.166667;60;9.2;2.466667;
2010-07-29;2.4;1020.325;16.3;12.233333;8;84.916667;67;4.2;.325;
2010-07-30;0;1013.683333;18.3;15.483333;10.9;88.5;78;14.9;3.545833;
2010-07-31;.2;1006.9625;22.2;14.55;15.1;87.291667;66;15;3.729167;
2010-08-01;7;1019.36087;12.9;8.691304;5.8;73.086957;41;12.6;2.169565;
2010-08-02;2.6;1027.5;11.5;6.586957;2.6;76.956522;53;9.4;1.791304;
2010-08-03;.8;1031.230435;10.9;6.273913;3.5;79.782609;54;10.6;3.673913;
2010-08-04;.2;1031.786364;13.4;8.059091;3.1;81.909091;65;9.1;2.145455;
2010-08-05;.2;1030.416667;14.8;11.220833;8.2;78.125;57;8;2.654167;
2010-08-06;.2;1025.463636;15.3;11.163636;7.4;83.590909;63;7.5;1.986364;
2010-08-07;.2;1019.717391;15;11.504348;9;87.565217;69;7;1.66087;
2010-08-08;0;1018.808333;15.3;10.6875;7;90.125;75;8;2.420833;
2010-08-09;0;1024.054167;16.4;9.870833;5.6;78.458333;33;6.7;1.4875;
2010-08-10;.2;1027.243478;16.5;10.030435;3.8;75.043478;29;6.1;1.752174;
2010-08-11;0;1022.791667;18.4;13.420833;9;79.583333;57;15;4.45;
2010-08-12;0;1010.2625;16.9;14.579167;13.8;87.5;75;13.3;3.3375;
2010-08-13;0;1011.545833;15.9;12.795833;10.5;85.458333;72;24.7;6.691667;
2010-08-14;0;1024.483333;12.8;9.741667;8.3;84.083333;66;12.2;5.579167;
2010-08-15;0;1028.029167;13;10.270833;7.4;87.666667;77;9;3.3625;
2010-08-16;0;1026.729167;18.2;11.983333;6.3;81.75;57;11.3;2.754167;
2010-08-17;0;1023.141667;17.8;14.570833;10.1;75.75;55;11.5;3.729167;
2010-08-18;0;1019.529167;19.4;14.9625;12.2;80.791667;62;9.3;1.975;
2010-08-19;0;1017.108333;22.5;14.925;11;81.75;57;9.4;1.495833;
2010-08-20;.2;1019.529167;19.3;13.441667;8.3;63.791667;28;7.6;.654167;
2010-08-21;.4;1018.483333;19.2;14.2625;10.6;68.083333;48;11.4;1.579167;
2010-08-22;0;1014.420833;23.2;17.279167;13.1;76.916667;54;6.7;.829167;
2010-08-23;0;1007.975;24.6;19.629167;15.9;73.166667;55;8.9;2.454167;
2010-08-24;0;1009.729167;20.6;15.741667;14;86.166667;66;12.1;2.6375;
2010-08-25;0;1017.129167;16.8;13.925;11.9;92.5;81;8.9;1.329167;
2010-08-26;0;1015.433333;19.7;16.016667;13.5;87;73;12.6;1.304167;
2010-08-27;0;1015.625;19;16.025;14;87.291667;71;8.9;2.454167;
2010-08-28;0;1011.4625;22.5;17.591667;15;87.333333;67;10.6;2.316667;
2010-08-29;0;1014.5375;21.9;17.045833;16.3;78;63;15.9;4.3;
2010-08-30;0;1022.65;17.2;13.8;11.1;79.666667;62;13.7;4.975;
2010-08-31;0;1015.025;18.6;17.204167;13.8;91.791667;89;17.1;5.216667;
2010-09-01;0;1013.854167;17.5;16.595833;15.4;93.916667;92;11.8;1.125;
2010-09-02;0;1019.279167;17.1;15.9375;15.4;95.25;93;10.8;1.554167;
2010-09-03;1;1015.029167;18.6;16.483333;15.1;96.958333;93;12.3;3.629167;
2010-09-04;.4;1010.766667;18.1;13.691667;11.4;78.375;58;17.5;4.175;
2010-09-05;0;1020.4;20.7;13.45;9.6;71.666667;36;12.6;2.395833;
2010-09-06;0;1026.491667;17;11.35;5.8;77.208333;48;5.6;1;
2010-09-07;0;1025.383333;19.6;13.15;5.7;83.958333;51;4.8;.633333;
2010-09-08;0;1024.3;20;15.083333;10.3;84.25;56;8.7;1.908333;
2010-09-09;0;1022.354167;21.3;16.866667;14.4;80.5;59;14;5.429167;
2010-09-10;0;1018.095833;20.7;17.704167;15.6;78.416667;64;16.1;6.391667;
2010-09-11;0;1012.729167;19.9;17.2125;16.3;90.375;79;10.8;2.054167;
2010-09-12;0;1016.304167;17.8;13.6625;12.5;84.25;68;10.5;3.204167;
2010-09-13;0;1009.166667;18.8;16.825;12.8;93.541667;90;15.1;4.9375;
2010-09-14;0;1003.191667;18.5;16.308333;15.8;80.541667;68;21.1;6.345833;
2010-09-15;.2;1016.127273;20.4;15.036364;10.3;67.181818;32;11.1;1.945455;
2010-09-16;.6;1016.608333;21.2;15.3125;10.3;73.166667;30;7;1.554167;
2010-09-17;.4;1019.233333;19.7;14.504167;10.5;69.208333;31;12.2;3.854167;
2010-09-18;0;1025.729167;18.2;12.583333;7.1;76.625;55;9.8;2.9;
2010-09-19;.6;1022.1;20.1;16.370833;13.9;70.458333;51;13.6;6.291667;
2010-09-20;1.4;1013.283333;22.6;18.0875;15.7;76.583333;54;9.9;2.8875;
2010-09-21;15.6;1008.275;23.3;19.1125;16.9;85.375;64;8;1.241667;
2010-09-22;.2;1009.666667;20.3;16.9125;15.8;91.833333;76;5.9;1.0375;
2010-09-23;0;1014.308333;19;16.858333;15.8;89.125;77;9.7;2.854167;
2010-09-24;.2;1017.0875;20;16.775;15.1;77.666667;61;9.9;3.945833;
2010-09-25;0;1016.704167;19.5;15.9125;14.3;77.666667;63;8.5;3.7125;
2010-09-26;0;1016.695833;19.7;16.529167;14.5;75;50;10.8;4.708333;
2010-09-27;.4;1013.95;19.7;17.379167;16.2;82.75;74;14.7;6.804167;
2010-09-28;0;1010.758333;18;16.720833;16.3;83.166667;72;18.3;6.75;
2010-09-29;5.4;1006.670833;24.4;18.820833;15.6;75.25;37;10.1;3.233333;
2010-09-30;1.4;1010.3;22.7;17.0125;13.1;64.958333;30;12.2;3.425;
2010-10-01;0;1015.634783;19.8;13.895652;10.1;76.26087;52;8.2;2.534783;
2010-10-02;0;1019.617391;18;13.273913;10.5;72.434783;44;12;3.778261;
2010-10-03;0;1022.816667;18.5;12.7375;7.2;60.458333;15;5.8;1.85;
2010-10-04;0;1018.230435;20.7;15.991304;12.3;75.217391;55;6.4;1.626087;
2010-10-05;.2;1015.883333;21.1;16.129167;10.6;85.958333;61;6.8;1.6;
2010-10-06;0;1012.895833;22.4;18.025;14.8;84.791667;62;8.4;2.741667;
2010-10-07;0;1007.220833;19.5;17.516667;17.5;90.666667;83;17.4;3.370833;
2010-10-08;1.2;1014.508333;19.7;16.595833;14.3;86.291667;75;19.1;6.204167;
2010-10-09;.2;1025.141667;19.9;16.283333;12.9;72.541667;47;7.5;2.383333;
2010-10-10;0;1027.054167;19.3;15.966667;12.6;67.458333;47;8.9;3.175;
2010-10-11;0;1025.141667;19.2;15.9375;12.3;65;47;8.2;3.083333;
2010-10-12;0;1022.841667;21.1;17.5125;14.1;65.291667;52;13.1;5.0125;
2010-10-13;0;1017.629167;22;18.116667;15.1;63.083333;47;14.9;6.5125;
2010-10-14;0;1012.008333;20.7;18.145833;16;80.625;67;11.5;2.620833;
2010-10-15;0;1010.829167;24.1;19.179167;14.9;83.291667;62;7;1.370833;
2010-10-16;0;1015.3625;21.4;17.733333;16.4;82;62;9.8;2.858333;
2010-10-17;0;1017.166667;20.8;16.5875;13.9;70.583333;45;10.7;2.679167;
2010-10-18;.6;1016.283333;20.4;15.254167;9.9;72.5;46;11.2;3.445833;
2010-10-19;0;1017.920833;20.5;15.4;10;77.416667;57;7;.529167;
2010-10-20;0;1016.258333;21.9;17.704167;14.1;74.833333;59;9.2;2.670833;
2010-10-21;0;1014.354167;22.5;18.820833;16.3;75.208333;61;11.4;5.291667;
2010-10-22;0;1010.929167;24.1;19.895833;17.8;81.041667;65;11;3.7375;
2010-10-23;0;1012.2625;19.4;16.275;14.7;74.541667;59;10.9;4.258333;
2010-10-24;0;1013.729167;20.2;15.479167;10.2;72.75;53;8.3;1.441667;
2010-10-25;0;1013.3875;22.4;16.958333;13.4;74.166667;46;13.4;2.991667;
2010-10-26;0;1014.325;20.7;14.5875;9.9;80.75;58;14.1;4.129167;
2010-10-27;6.4;1013.294737;20.7;null;12.6;81.526316;56;8;1.431579;
2010-10-28;null;1012.4375;20.6;15.995833;10.4;67.541667;45;8.4;2.508333;
2010-10-29;0;1009.195833;22.5;18.291667;14.7;70.333333;50;12.6;4.641667;
2010-10-30;0;1005.195833;24.1;20.041667;18.8;69.583333;24;18.1;4.070833;
2010-10-31;1.8;1008.495833;25.9;17.95;12.7;46.166667;23;22.5;5.704167;
2010-11-01;0;1013.575;23.1;16.45;12.8;67.791667;43;15.5;5.3125;
2010-11-02;0;1014.008333;21.5;14.966667;8.6;70.416667;43;10.7;3.508333;
2010-11-03;0;1010.55;26.1;16.8;8.6;72;26;9;2.575;
2010-11-04;0;1009.016667;31.8;22.375;18.3;63.875;31;12.3;4.116667;
2010-11-05;5;1011.233333;21.5;17.729167;14.7;67.875;48;12.3;3.604167;
2010-11-06;2.2;1008.054167;24;17.033333;10.7;73.666667;36;14.2;3.1875;
2010-11-07;0;1006.429167;32.4;22.929167;15.5;56.583333;22;9.1;3.029167;
2010-11-08;0;1006.125;31.6;25.529167;20.7;57.5;38;11.2;4.016667;
2010-11-09;0;1008.1375;26.3;17.079167;17.8;86.291667;63;16.7;7.041667;
2010-11-10;8;1018.908333;18.9;12.929167;8.4;69;40;15.7;5.845833;
2010-11-11;0;1022.116667;17.3;11.8;6.5;70.583333;48;9.5;3.229167;
2010-11-12;0;1022.754167;19.7;13.9125;7.2;74.333333;49;9;3.145833;
2010-11-13;0;1020.658333;21;17.758333;14.9;67.5;54;12.2;5.220833;
2010-11-14;0;1016.966667;21.1;18.508333;17.1;75.208333;64;14.8;6.6625;
2010-11-15;0;1015.325;21.6;18.720833;17.6;82.708333;72;18.1;6.416667;
2010-11-16;20.4;1010.016667;26.4;20.620833;17.3;76.333333;39;17.7;4.7875;
2010-11-17;0;1009.1125;23.7;18.541667;14.1;73.791667;51;9.7;2.604167;
2010-11-18;.6;1007.9875;24.7;19.475;15.4;72.791667;42;8.8;2.895833;
2010-11-19;.2;1008.891667;24.7;19.170833;13.8;69.166667;36;9.7;2.0625;
2010-11-20;0;1011.7375;23.2;19.241667;15.5;72.5;59;7.2;2.258333;
2010-11-21;0;1011.666667;24;20.366667;18.2;77.5;65;8.2;3.4625;
2010-11-22;0;1010.858333;24.3;20.7;18.6;73.916667;60;9.4;3.745833;
2010-11-23;0;1010.8125;24.1;20.45;17.3;73.666667;54;10.3;3.716667;
2010-11-24;0;1009.416667;20.7;19.366667;18;80.416667;68;10.2;3.675;
2010-11-25;2.2;1011.654167;24.2;20.483333;17.7;75.541667;57;8.6;3.625;
2010-11-26;0;1012.179167;24.3;19.858333;12.8;73.541667;57;7.5;2.758333;
2010-11-27;0;1009.45;29.3;21.983333;17.2;71.708333;29;8.8;3.458333;
2010-11-28;0;1010.129167;21.7;19.8625;17.5;86.291667;77;12;3.35;
2010-11-29;0;1009.870833;21.8;18.316667;15.9;73.833333;58;9.4;3.779167;
2010-11-30;0;1010.795833;24.9;18.0875;10;65.791667;34;9.3;2.595833;
2010-12-01;0;1011.145833;29.5;22.283333;17.6;59.083333;26;11;3.979167;
2010-12-02;0;1006.125;29.2;23.183333;18.8;72.083333;50;14.7;5.825;
2010-12-03;1.2;1006.854167;26.2;22.35;20;72.666667;46;14.6;5.016667;
2010-12-04;0;1012.466667;24.5;20.1125;15.2;63.833333;47;10.5;4.516667;
2010-12-05;0;1013.470833;24.7;20.879167;17.5;68;34;9.9;3.625;
2010-12-06;0;1014.7125;24.2;20.279167;16.9;61;48;11.2;4.504167;
2010-12-07;0;1006.120833;27.5;22.5875;18.8;74.666667;58;10.8;4.5625;
2010-12-08;.4;1003.258333;29.1;23.316667;21.8;69.541667;41;15.5;5.233333;
2010-12-09;0;1009.191667;25.6;19.345833;12.1;55.5;18;11.8;3.204167;
2010-12-10;0;1006.079167;29.1;23.175;19.4;67.333333;45;12.9;5.695833;
2010-12-11;2;1002.954167;29.2;24.895833;21.1;75.291667;54;13;3.5125;
2010-12-12;0;1001.691667;25.2;20.233333;20.3;85.583333;73;18.8;4.441667;
2010-12-13;10.2;1007.370833;24;17.583333;12.5;53.083333;21;14.6;6.316667;
2010-12-14;0;1009.091667;27.8;19.9375;10.8;62.375;27;6.8;2.1875;
2010-12-15;0;1014.454167;28.4;22.554167;18.2;62.25;24;11.4;4.104167;
2010-12-16;0;1016.395833;25.5;21.983333;19.7;73.333333;60;16.5;7.7875;
2010-12-17;1.4;1009.8375;27.9;23.316667;20.8;80.75;63;14.7;4.945833;
2010-12-18;.2;1007.658333;28;23.395833;21.6;80.583333;60;9.7;3.191667;
2010-12-19;.4;1010.791667;27.3;23.083333;20.9;79.5;63;11.4;4.820833;
2010-12-20;9.6;1011.408333;24.8;22.358333;21.1;86.333333;74;12.8;4.645833;
2010-12-21;2.4;1014.620833;25.7;22.291667;19.4;76.75;62;8.3;3.091667;
2010-12-22;0;1013.7625;27;22.933333;20.1;72.291667;55;10.9;4.45;
2010-12-23;0;1010.458333;28.1;23.3125;20.3;73.916667;53;14.3;6.320833;
2010-12-24;0;1005.816667;29.4;25.1;22.8;79.875;64;13.8;4.625;
2010-12-25;10.6;1006.308333;29;24.595833;21.2;78.166667;39;9.3;2.816667;
2010-12-26;.2;1010.520833;28;22.225;14.9;78.041667;50;8.3;2.5625;
2010-12-27;0;1011.9625;26.1;22.641667;20;71.125;58;10;3.8375;
2010-12-28;0;1010.720833;27;22.854167;20.2;71.75;63;9.5;3.925;
2010-12-29;0;1011.679167;26.3;23.379167;22;70.333333;53;11.5;5.25;
2010-12-30;0;1012.841667;26.6;23.054167;20.7;67.291667;49;12.6;5.579167;
2010-12-31;2;1013.1875;26.3;22.8875;20.2;77.625;60;13.6;6.270833;
2011-01-01;1.6;1011.425;27.2;23.445833;21;80.208333;63;11.3;4.525;
2011-01-02;0;1010.379167;26.2;23.35;22.5;83.125;67;13.4;6.1375;
2011-01-03;2.8;1009.95;25.4;22.704167;20.9;80.666667;68;13.8;6.316667;
2011-01-04;.6;1007.379167;26.9;23.4;21.5;82.583333;68;10.4;4.5125;
2011-01-05;.4;1007.258333;30.3;24.5375;20.7;82.375;55;11.2;3.454167;
2011-01-06;0;1008.583333;29.9;25.8375;23.5;79.625;62;9.9;3.541667;
2011-01-07;0;1009.895833;30.6;25.4625;19.5;79.083333;56;8.8;2.733333;
2011-01-08;0;1009.766667;30.6;25.908333;23.6;82.958333;65;9.5;3.841667;
2011-01-09;0;1008.154167;30.3;26.0125;22.6;80;59;9.6;3.725;
2011-01-10;0;1009.354167;28.6;24.995833;20.5;72.166667;50;10.9;4.375;
2011-01-11;.6;1006.820833;27.4;23.725;21.7;71.916667;58;13.4;5.866667;
2011-01-12;0;1004.641667;27.8;23.825;21.9;64.291667;49;11.6;5.1375;
2011-01-13;0;1005.95;27.1;23.358333;20.1;61.666667;47;10;3.725;
2011-01-14;0;1008.104167;29.2;24.675;20.8;69.666667;52;8.2;3.633333;
2011-01-15;0;1010.666667;29;24.791667;21.9;74.916667;56;11.6;4.65;
2011-01-16;0;1005.008333;31.9;26.25;21.8;71.083333;51;11.7;5.166667;
2011-01-17;0;1007.179167;29.1;25.366667;22.5;74.208333;53;14.3;5.0375;
2011-01-18;0;1012.566667;27.3;24.004167;22.6;74.375;63;11.9;4.645833;
2011-01-19;0;1008.070833;30.8;25.05;22.6;78.208333;53;11.4;5.254167;
2011-01-20;1.2;1008.470833;28.3;24.308333;20.6;75.291667;49;11.2;3.6;
2011-01-21;0;1013.895833;27.6;23.4625;20.8;64.666667;52;11.6;5.033333;
2011-01-22;1.4;1014.05;27.9;23.8625;21.7;81.458333;63;12.1;5.3125;
2011-01-23;0;1014.8625;28.7;24.725;21.8;78.625;61;9.4;3.7625;
2011-01-24;0;1013.445833;28.8;24.970833;22;75.375;60;8;3.108333;
2011-01-25;0;1011.2125;30.4;24.833333;18.2;75.833333;57;8.9;2.883333;
2011-01-26;0;1008.225;34.4;26.266667;23.6;80.833333;52;11.4;3.220833;
2011-01-27;27.6;1005.820833;34.5;27.120833;22.1;73.041667;41;9.9;3.333333;
2011-01-28;.2;1008.233333;31.9;26.470833;23.9;78.708333;57;7.6;2.220833;
2011-01-29;0;1013.595833;29.9;25.6625;22.4;75.583333;54;10.7;3.433333;
2011-01-30;0;1015.608333;28.2;24.654167;22.5;65.458333;53;9.1;4.041667;
2011-01-31;0;1009.491667;30.9;25.775;21.7;67.083333;52;12.9;5.0125;
2011-02-01;22.4;1011.095833;28;23.025;19.8;72.916667;51;16;5.216667;
2011-02-02;0;1016.029167;27.1;22.658333;15.8;57.916667;41;11.9;3.516667;
2011-02-03;0;1012.820833;29.2;24.875;21.8;58.708333;44;12.9;5.595833;
2011-02-04;0;1006.841667;31.7;26.4875;23.1;78.833333;59;10.5;3.016667;
2011-02-05;10.2;1005.825;31.6;26.25;21.4;81.541667;58;7.7;2.0125;
2011-02-06;0;1012.366667;26.5;23.854167;20.5;71.583333;56;9.9;3.841667;
2011-02-07;0;1014.795833;26.3;23.775;22;67.291667;57;10.9;5.008333;
2011-02-08;22.2;1007.825;30.4;24.858333;22.6;84.333333;61;13.6;3.779167;
2011-02-09;9.2;1003.808333;25.5;23.404167;22.4;90.083333;79;12;3.270833;
2011-02-10;22.8;1007.925;26.9;23.425;21.2;74.625;58;13.1;4.85;
2011-02-11;.2;1011.429167;27;21.554167;16.4;72.416667;47;8.9;2.616667;
2011-02-12;0;1011.316667;25.5;21.4875;17.2;75.291667;57;8.1;2.341667;
2011-02-13;.4;1009.6875;28.1;23.4625;20.1;69.458333;53;9.5;2.904167;
2011-02-14;0;1015.641667;27.8;21.825;17.2;69.875;35;11.9;3.3375;
2011-02-15;0;1017.570833;26.9;20.691667;13.2;66;44;10.4;3.045833;
2011-02-16;0;1017.425;28.2;23.808333;20.4;64.833333;52;12.8;5.2875;
2011-02-17;0;1016.754167;28.2;25.0625;23.4;79.416667;66;13.1;5.908333;
2011-02-18;5.2;1015.795833;29.1;25.3;23.4;76.75;62;10.9;4.641667;
2011-02-19;0;1014.191667;28.5;24.895833;23.6;78.166667;68;11.1;4.125;
2011-02-20;0;1015.608333;26.7;24.258333;22.6;76.75;63;11.8;4.758333;
2011-02-21;.2;1015.8125;27.9;24.579167;22.5;73.875;60;10.1;3.7;
2011-02-22;1.2;1013.483333;27.4;24.545833;22.9;73.833333;61;10.9;4.604167;
2011-02-23;.4;1008.870833;28;23.9625;22.4;71.333333;55;14.3;6.9875;
2011-02-24;20.6;1004.841667;29.8;25.0125;21.7;80.416667;60;15.3;4.633333;
2011-02-25;0;1007.766667;33.6;26.504167;23.7;77.833333;45;11.2;2.1875;
2011-02-26;18.2;1011.545833;26.9;24.029167;21.8;75.208333;55;12.7;5.291667;
2011-02-27;0;1015.008333;27.1;21.191667;16;73.5;52;9;3.4125;
2011-02-28;0;1016.25;27.3;21.604167;14.5;69;42;8.7;2.579167;
2011-03-01;.2;1017.175;26.7;22.983333;21.3;60.875;47;13;5.179167;
2011-03-02;.4;1017.641667;27;23.441667;20.1;57.083333;43;12.9;5.8;
2011-03-03;0;1017.770833;27.5;23.55;21.1;65.5;52;11.6;4.904167;
2011-03-04;0;1017.979167;27.7;23.2375;19.1;69.791667;52;9.9;3.941667;
2011-03-05;.4;1018.204167;27;23.4;20;68.166667;51;10.7;4.425;
2011-03-06;0;1015.9875;27;23.6;20.8;62.625;46;10.2;4.816667;
2011-03-07;0;1014.5625;29.2;24.083333;20.7;71.25;45;13.1;5.258333;
2011-03-08;0;1015.316667;29.1;24.179167;21.9;74.541667;57;12.8;5.0125;
2011-03-09;0;1014.282609;27.7;23.447826;21.7;82.304348;66;12.8;5.378261;
2011-03-10;107;1011.716667;26.1;22.308333;18.8;88.541667;73;14.2;5.191667;
2011-03-11;106.6;1012.295833;25;23.133333;18.8;85.625;80;13.7;4.8375;
2011-03-12;5.6;1010.191667;27.9;24.733333;21.4;82.083333;68;13.5;4.970833;
2011-03-13;0;1007.975;26.2;23.204167;22.4;75.5;46;13.9;4.879167;
2011-03-14;0;1012.025;23.4;18.15;13.3;67.333333;36;11.6;4.183333;
2011-03-15;0;1016.070833;24.2;18.466667;12.7;71.291667;50;8.3;2.745833;
2011-03-16;0;1017.016667;25.9;21.891667;19.1;68.75;49;10.5;4.033333;
2011-03-17;0;1011.320833;27.3;22.641667;19.8;77.5;56;9.5;3.545833;
2011-03-18;3.6;1012.054167;25.1;21.570833;19.8;75.5;51;12.7;3.791667;
2011-03-19;0;1018.75;23.5;18.1625;12.7;62.75;35;8.2;2.441667;
2011-03-20;0;1019.091667;25.4;20.4125;15.4;65.125;42;12;3.395833;
2011-03-21;0;1015.829167;26.3;22.225;19;68.583333;46;13.3;4.916667;
2011-03-22;0;1012.745833;28.2;23.966667;20.8;75.375;53;10.9;4.3625;
2011-03-23;0;1010.4125;31.1;24.508333;22;79.666667;56;10.5;3.529167;
2011-03-24;7.2;1012.9875;24.5;22.0375;20.4;84.166667;70;11.8;4.425;
2011-03-25;1;1015.008333;24;21.358333;20.3;72.583333;59;15.2;5.916667;
2011-03-26;46.8;1007.441667;27.8;22.8;18.6;84.875;65;16;3.791667;
2011-03-27;.4;1012.554167;24.1;20.354167;17.8;74.708333;47;8.7;3.4375;
2011-03-28;2;1016.318182;23.1;20.418182;17.3;72.909091;60;11.1;3.536364;
2011-03-29;.2;1020.063636;23.6;19.959091;16.2;58.636364;43;8.5;2.859091;
2011-03-30;0;1018.47;24.1;null;18.5;64.6;55;11.3;4.495;
